"--large-name67--","values(java.lang.Integer,java.lang.String[],java.lang.Integer[],java.sql.Date[],org.jooq.test.postgres.generatedclasses.udt.records.UStreetTypeRecord[],org.jooq.test.postgres.generatedclasses.enums.UCountry[],java.lang.Integer[],java.lang.String[],java.lang.String[],java.lang.String[])"
"--large-name63--","XUnusedRecord(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Object)"
"--large-name91--","selectDistinct(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>,SelectField<T16>)"
"--large-name25--","whenNotMatchedThenInsert(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name56--","values(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal)"
"--large-name75--","IndexesRecord(java.lang.String,java.lang.String,java.lang.String,java.lang.Boolean,java.lang.String,java.lang.Short,java.lang.String,java.lang.Integer,java.lang.Boolean,java.lang.String,java.lang.Boolean,java.lang.Short,java.lang.String,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String)"
"--large-name57--","newResult(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name14--","lessThan(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name7--","T_658Ref(org.jooq.test.postgres.generatedclasses.enums.T_658_11,org.jooq.test.postgres.generatedclasses.enums.T_658_21,org.jooq.test.postgres.generatedclasses.enums.T_658_31,org.jooq.test.postgres.generatedclasses.enums.T_658_12,org.jooq.test.postgres.generatedclasses.enums.T_658_22,org.jooq.test.postgres.generatedclasses.enums.T_658_32)"
"--large-name46--","XUnusedRecord(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal)"
"--large-name27--","compare(Comparator,Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name93--","selectDistinct(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>,SelectField<T16>,SelectField<T17>,SelectField<T18>)"
"--large-name54--","values(java.lang.Integer,java.lang.String,java.lang.Long,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal,java.lang.Integer,java.lang.Integer)"
"--large-name37--","XUnusedRecord(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal,java.lang.Integer,java.lang.String)"
"--large-name83--","select(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>,SelectField<T16>,SelectField<T17>)"
"--large-name4--","T_658Ref(org.jooq.test.mysql.generatedclasses.enums.T_658_11,org.jooq.test.mysql.generatedclasses.enums.T_658_21,org.jooq.test.mysql.generatedclasses.enums.T_658_31,org.jooq.test.mysql.generatedclasses.enums.T_658_12,org.jooq.test.mysql.generatedclasses.enums.T_658_22,org.jooq.test.mysql.generatedclasses.enums.T_658_32)"
"--large-name19--","notBetweenSymmetric(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name71--","DomainsRecord(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer)"
"--large-name90--","selectDistinct(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>)"
"--large-name43--","T_639NumbersTableRecord(java.lang.Integer,java.lang.Byte,java.lang.Short,java.lang.Integer,java.lang.Long,java.lang.Byte,java.lang.Short,java.lang.Integer,java.lang.Long,java.math.BigInteger,java.math.BigDecimal,java.lang.Double,java.lang.Double)"
"--large-name87--","select(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>,SelectField<T16>,SelectField<T17>,SelectField<T18>,SelectField<T19>,SelectField<T20>,SelectField<T21>)"
"--large-name96--","selectDistinct(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>,SelectField<T16>,SelectField<T17>,SelectField<T18>,SelectField<T19>,SelectField<T20>,SelectField<T21>)"
"--large-name17--","notBetween(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name45--","SakilaFilmRecord(java.lang.Short,java.lang.String,java.lang.String,java.lang.String,java.lang.Byte,java.lang.Byte,java.lang.Byte,java.math.BigDecimal,java.lang.Short,java.math.BigDecimal,org.jooq.examples.mysql.sakila.enums.SakilaFilmRating,java.lang.String,java.sql.Timestamp)"
"--large-name95--","selectDistinct(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>,SelectField<T16>,SelectField<T17>,SelectField<T18>,SelectField<T19>,SelectField<T20>)"
"--large-name29--","T_639NumbersTableRecord(java.lang.Integer,java.lang.Byte,java.lang.Short,java.lang.Integer,java.lang.Long,java.lang.Byte,java.lang.Short,java.lang.Integer,java.lang.Long,java.math.BigInteger,java.math.BigDecimal,java.lang.Float,java.lang.Double)"
"--large-name81--","select(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>)"
"--large-name6--","TBook(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Integer,org.jooq.test.postgres.generatedclasses.enums.TLanguage,java.lang.String,byte[],org.jooq.test.postgres.generatedclasses.enums.UBookStatus)"
"--large-name39--","X_UNUSED_POJO(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal,java.lang.Integer,java.lang.String)"
"--large-name89--","selectDistinct(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>)"
"--large-name92--","selectDistinct(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>,SelectField<T16>,SelectField<T17>)"
"--large-name55--","values(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal,java.lang.Integer,java.lang.Integer)"
"--large-name47--","XUnusedRecord(java.lang.Integer,java.lang.String,java.lang.Long,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal,java.lang.Integer,java.lang.Integer)"
"--large-name32--","XUnusedRecord(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal)"
"--large-name22--","mergeInto(Table<R>,Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>)"
"--large-name2--","TBook(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Integer,org.jooq.test.mysql.generatedclasses.enums.TLanguage,java.lang.String,byte[],org.jooq.test.mysql.generatedclasses.enums.TBookStatus)"
"--large-name8--","XUnused(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal)"
"--large-name28--","TBooleansRecord(java.lang.Integer,org.jooq.test._.converters.Boolean_10,org.jooq.test._.converters.Boolean_TF_LC,org.jooq.test._.converters.Boolean_TF_UC,org.jooq.test._.converters.Boolean_YES_NO_LC,org.jooq.test._.converters.Boolean_YES_NO_UC,org.jooq.test._.converters.Boolean_YN_LC,org.jooq.test._.converters.Boolean_YN_UC,java.lang.Boolean,java.lang.Boolean,java.lang.Boolean)"
"--large-name18--","notBetweenSymmetric(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>)"
"--large-name64--","values(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Object)"
"--large-name21--","insertInto(Table<R>,Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name24--","whenNotMatchedThenInsert(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>)"
"--large-name60--","TBooleansRecord(java.lang.Integer,org.jooq.test.all.converters.Boolean_10,org.jooq.test.all.converters.Boolean_TF_LC,org.jooq.test.all.converters.Boolean_TF_UC,org.jooq.test.all.converters.Boolean_YES_NO_LC,org.jooq.test.all.converters.Boolean_YES_NO_UC,org.jooq.test.all.converters.Boolean_YN_LC,org.jooq.test.all.converters.Boolean_YN_UC,java.lang.Boolean,java.lang.Boolean,java.lang.Boolean)"
"--large-name79--","TypeInfoRecord(java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.Boolean,java.lang.Short,java.lang.Short,java.lang.Integer,java.lang.Integer,java.lang.Boolean,java.lang.Short,java.lang.Short)"
"--large-name42--","XUnusedRecord(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.math.BigDecimal)"
"--large-name61--","values(java.lang.Integer,org.jooq.test.all.converters.Boolean_10,org.jooq.test.all.converters.Boolean_TF_LC,org.jooq.test.all.converters.Boolean_TF_UC,org.jooq.test.all.converters.Boolean_YES_NO_LC,org.jooq.test.all.converters.Boolean_YES_NO_UC,org.jooq.test.all.converters.Boolean_YN_LC,org.jooq.test.all.converters.Boolean_YN_UC,java.lang.Boolean,java.lang.Boolean,java.lang.Boolean)"
"--large-name51--","values(java.lang.Short,java.lang.String,java.lang.String,java.lang.String,java.lang.Byte,java.lang.Byte,java.lang.Byte,java.math.BigDecimal,java.lang.Short,java.math.BigDecimal,org.jooq.examples.mysql.sakila.enums.SakilaFilmRating,java.lang.String,java.sql.Timestamp)"
"--large-name40--","T_ARRAYS(java.lang.Integer,org.jooq.test.oracle3.generatedclasses.udt.records.U_STRING_ARRAY,org.jooq.test.oracle3.generatedclasses.udt.records.U_NUMBER_ARRAY,org.jooq.test.oracle3.generatedclasses.udt.records.U_NUMBER_LONG_ARRAY,org.jooq.test.oracle3.generatedclasses.udt.records.U_DATE_ARRAY)"
"--large-name44--","XUnusedRecord(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.math.BigDecimal)"
"--large-name74--","values(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Short,java.lang.Short,java.lang.Short,java.lang.Short,java.lang.String,java.lang.String)"
"--large-name101--","CallbackExecuteListener(ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler,ExecuteEventHandler)"
"--large-name97--","selectDistinct(SelectField<T1>,SelectField<T2>,SelectField<T3>,SelectField<T4>,SelectField<T5>,SelectField<T6>,SelectField<T7>,SelectField<T8>,SelectField<T9>,SelectField<T10>,SelectField<T11>,SelectField<T12>,SelectField<T13>,SelectField<T14>,SelectField<T15>,SelectField<T16>,SelectField<T17>,SelectField<T18>,SelectField<T19>,SelectField<T20>,SelectField<T21>,SelectField<T22>)"
"--large-name98--","foreignKey(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name68--","ColumnsRecord(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.String,java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.Boolean,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.Short)"
"--large-name62--","T_639NumbersTableRecord(java.lang.Integer,java.lang.Byte,java.lang.Short,java.lang.Integer,java.lang.Long,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Float,java.lang.Double)"
"--large-name9--","selectDistinct(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name15--","between(Field<T1>,Field<T2>,Field<T3>,Field<T4>,Field<T5>,Field<T6>,Field<T7>,Field<T8>,Field<T9>,Field<T10>,Field<T11>,Field<T12>,Field<T13>,Field<T14>,Field<T15>,Field<T16>,Field<T17>,Field<T18>,Field<T19>,Field<T20>,Field<T21>,Field<T22>)"
"--large-name33--","XUnused(java.lang.Integer,java.lang.String,java.math.BigInteger,java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.math.BigDecimal)"
